booking_id;user_id;book_id;starttime;endtime
4853;1135;4899;2020-02-10;2020-02-21
2854;318;5853;2020-02-10;2020-04-12
340;65;346;2020-02-11;2020-04-21
4990;524;4050;2020-02-11;2020-05-21
4633;649;377;2020-02-12;2020-02-25
4171;1870;645;2020-02-12;2020-02-13
2937;450;2454;2020-02-12;2020-05-18
4778;407;2811;2020-02-12;2020-04-07
4151;1037;3716;2020-02-12;2020-05-13
3907;377;4441;2020-02-12;2020-04-14
934;382;1008;2020-02-13;2020-02-25
1876;527;4369;2020-02-13;2020-03-12
2383;930;2574;2020-02-14;2020-03-20
3000;938;4124;2020-02-14;2020-04-13
2182;868;5696;2020-02-14;2020-02-17
1578;728;1694;2020-02-15;2020-03-23
3826;1826;2246;2020-02-15;2020-04-12
2060;1486;4418;2020-02-15;2020-04-01
946;1340;5115;2020-02-15;2020-04-24
476;1836;7;2020-02-16;2020-04-03
612;298;521;2020-02-16;2020-03-13
4095;1422;2671;2020-02-16;2020-03-08
680;1267;863;2020-02-17;2020-03-31
4241;223;1969;2020-02-17;2020-02-20
1414;308;2237;2020-02-17;2020-02-28
2780;129;3758;2020-02-17;2020-03-27
1408;1130;3926;2020-02-17;2020-04-03
3873;1475;4338;2020-02-17;2020-04-12
1817;1196;4851;2020-02-17;2020-05-21
4053;1447;5893;2020-02-17;2020-04-09
53;594;6540;2020-02-17;2020-03-02
4545;27;6577;2020-02-17;2020-05-22
4271;1219;52;2020-02-19;2020-03-09
3821;1463;4387;2020-02-19;2020-05-16
4733;1074;2904;2020-02-20;2020-04-23
274;1577;6327;2020-02-20;2020-05-17
4739;1314;379;2020-02-21;2020-04-12
3356;1456;384;2020-02-21;2020-04-24
4396;253;1614;2020-02-21;2020-05-28
4083;485;2495;2020-02-21;2020-04-04
830;1769;3785;2020-02-21;2020-04-29
1843;1666;4468;2020-02-21;2020-03-20
4354;1198;2168;2020-02-22;2020-05-15
4280;371;3621;2020-02-22;2020-04-04
423;247;5825;2020-02-22;2020-03-31
1465;666;6531;2020-02-22;2020-05-24
3357;455;1120;2020-02-23;2020-04-03
3207;986;2852;2020-02-23;2020-03-31
2242;927;1008;2020-02-24;2020-03-20
3642;997;2474;2020-02-24;2020-03-31
4788;348;4717;2020-02-24;2020-03-08
3142;1324;6786;2020-02-24;2020-05-22
4717;875;991;2020-02-25;2020-05-19
3838;1416;1448;2020-02-25;2020-04-07
2538;572;1990;2020-02-25;2020-02-29
1759;1322;4159;2020-02-25;2020-02-26
3869;48;5608;2020-02-26;2020-03-19
2559;820;956;2020-02-27;2020-03-24
2757;964;2138;2020-02-27;2020-03-15
4979;993;2392;2020-02-27;2020-05-25
4599;983;4440;2020-02-27;2020-05-29
3157;550;1104;2020-02-28;2020-05-02
3643;690;2782;2020-02-28;2020-05-06
666;792;1689;2020-02-29;2020-05-23
3241;623;2096;2020-02-29;2020-04-20
2752;1114;2920;2020-03-01;2020-04-04
1563;1187;5609;2020-03-01;2020-06-02
2610;243;6787;2020-03-01;2020-06-02
1045;186;225;2020-03-02;2020-04-04
2679;1271;437;2020-03-02;2020-06-07
3621;1364;3608;2020-03-02;2020-04-30
1533;796;1250;2020-03-03;2020-06-09
2653;1856;2339;2020-03-03;2020-05-19
3447;641;6665;2020-03-04;2020-04-23
2790;41;2465;2020-03-05;2020-04-30
2270;172;5490;2020-03-06;2020-03-12
4837;915;771;2020-03-07;2020-03-09
2706;1851;4373;2020-03-07;2020-04-22
4889;226;6047;2020-03-07;2020-04-03
3716;1197;6746;2020-03-07;2020-03-20
3715;341;863;2020-03-08;2020-05-18
4714;587;869;2020-03-08;2020-06-01
3414;1428;2901;2020-03-09;2020-04-05
201;1076;2994;2020-03-10;2020-04-25
4188;843;3735;2020-03-11;2020-06-14
1644;191;6473;2020-03-11;2020-05-15
827;596;2533;2020-03-12;2020-04-07
2831;593;2786;2020-03-13;2020-05-13
3418;998;4481;2020-03-13;2020-05-15
1105;1735;6294;2020-03-13;2020-05-11
735;1829;6689;2020-03-13;2020-04-06
3258;542;877;2020-03-14;2020-03-21
2142;1424;6181;2020-03-14;2020-04-17
3898;353;1853;2020-03-15;2020-05-19
40;1563;2082;2020-03-15;2020-05-31
3983;1002;3141;2020-03-15;2020-03-20
4381;1778;3646;2020-03-15;2020-06-15
1254;399;6330;2020-03-15;2020-04-22
536;1012;4687;2020-03-16;2020-06-10
403;1529;1488;2020-03-17;2020-05-19
1492;366;3006;2020-03-17;2020-06-13
2597;710;1106;2020-03-18;2020-06-15
4363;226;1519;2020-03-18;2020-03-25
4618;1442;3207;2020-03-18;2020-06-10
3993;1291;4629;2020-03-18;2020-04-17
1035;848;2427;2020-03-19;2020-03-21
1276;1496;759;2020-03-20;2020-06-27
3571;411;2964;2020-03-20;2020-05-18
3384;1038;542;2020-03-21;2020-05-18
1411;1569;1200;2020-03-21;2020-06-25
3961;1710;2316;2020-03-21;2020-06-03
1202;1224;2992;2020-03-21;2020-05-13
3038;445;3225;2020-03-21;2020-05-07
303;1726;3246;2020-03-21;2020-06-08
181;732;553;2020-03-22;2020-05-05
4898;1038;1705;2020-03-22;2020-05-05
3003;1521;3071;2020-03-22;2020-06-03
1960;701;3653;2020-03-22;2020-04-29
1014;940;1463;2020-03-23;2020-06-03
3382;1156;4269;2020-03-23;2020-04-09
1554;938;4491;2020-03-23;2020-05-17
4163;1669;171;2020-03-24;2020-04-06
2322;324;3003;2020-03-24;2020-05-09
1736;1328;5497;2020-03-24;2020-04-13
1127;813;3001;2020-03-25;2020-04-06
3005;1295;3306;2020-03-25;2020-04-14
3087;850;5099;2020-03-25;2020-06-02
2468;1998;3325;2020-03-26;2020-07-04
4588;1205;3591;2020-03-26;2020-03-30
2965;79;3941;2020-03-26;2020-06-15
853;955;6398;2020-03-26;2020-03-27
2803;409;2325;2020-03-27;2020-05-15
2343;1574;3461;2020-03-27;2020-07-03
4207;873;3051;2020-03-28;2020-04-25
1318;1021;3363;2020-03-28;2020-04-09
3933;1687;2665;2020-03-29;2020-05-11
4736;1350;3622;2020-03-29;2020-04-30
898;1304;4185;2020-03-29;2020-07-03
1482;1609;3005;2020-03-31;2020-04-08
1859;828;3897;2020-04-01;2020-04-17
2715;856;4778;2020-04-01;2020-05-14
4111;1627;2268;2020-04-02;2020-05-09
1420;459;3840;2020-04-02;2020-04-21
466;1955;5322;2020-04-02;2020-07-02
2424;1075;3131;2020-04-03;2020-04-07
232;1827;5078;2020-04-03;2020-06-18
154;1833;6162;2020-04-03;2020-04-23
526;96;6746;2020-04-03;2020-06-22
2437;1490;201;2020-04-04;2020-05-26
1525;679;986;2020-04-04;2020-06-19
323;703;2238;2020-04-04;2020-05-21
4245;1359;6038;2020-04-04;2020-05-12
4257;705;6160;2020-04-04;2020-05-17
1306;1167;6480;2020-04-04;2020-05-23
3583;988;4063;2020-04-06;2020-05-03
4101;1816;5291;2020-04-06;2020-05-29
2794;517;765;2020-04-07;2020-07-08
73;1294;4619;2020-04-07;2020-06-18
1020;1864;5702;2020-04-07;2020-06-09
4503;1467;341;2020-04-08;2020-06-27
2243;1517;1472;2020-04-08;2020-07-01
407;1649;2007;2020-04-08;2020-05-26
109;1611;6139;2020-04-08;2020-04-14
4835;651;6303;2020-04-09;2020-06-30
4380;316;107;2020-04-10;2020-07-01
4328;1610;1363;2020-04-10;2020-07-16
1609;1510;3032;2020-04-10;2020-04-22
148;1853;3214;2020-04-10;2020-05-20
879;634;4212;2020-04-10;2020-05-07
2031;187;6704;2020-04-10;2020-05-29
669;1042;3295;2020-04-11;2020-07-13
3825;508;4428;2020-04-11;2020-06-16
3763;1800;5417;2020-04-11;2020-04-30
1201;961;5590;2020-04-11;2020-07-20
3788;1684;5994;2020-04-11;2020-05-12
3789;1344;385;2020-04-12;2020-06-03
4828;1787;6250;2020-04-12;2020-04-30
3037;1182;6314;2020-04-12;2020-06-02
559;150;3487;2020-04-13;2020-04-27
4562;1067;4244;2020-04-13;2020-05-06
1701;1574;4551;2020-04-13;2020-07-05
2784;1954;3690;2020-04-14;2020-05-15
4769;1501;5008;2020-04-14;2020-07-15
3122;361;5523;2020-04-14;2020-05-13
4436;1394;1625;2020-04-15;2020-05-17
2494;1620;3514;2020-04-15;2020-05-10
2708;987;1382;2020-04-16;2020-04-18
1662;805;2103;2020-04-16;2020-04-27
803;1797;4357;2020-04-16;2020-05-15
2405;601;243;2020-04-17;2020-05-27
2709;1530;6217;2020-04-17;2020-07-04
1997;1886;641;2020-04-18;2020-06-15
4190;211;2038;2020-04-18;2020-05-31
2930;263;4972;2020-04-18;2020-07-24
1696;1164;5586;2020-04-18;2020-06-12
2156;1972;855;2020-04-19;2020-05-01
23;1905;4506;2020-04-20;2020-06-01
2605;670;1648;2020-04-21;2020-06-25
4373;1825;2507;2020-04-21;2020-06-23
3626;1360;2579;2020-04-21;2020-04-22
3803;628;1005;2020-04-22;2020-05-04
3820;1093;90;2020-04-23;2020-07-10
1108;1306;328;2020-04-23;2020-05-08
748;1082;2505;2020-04-23;2020-06-09
315;1404;5483;2020-04-23;2020-05-31
4096;496;5994;2020-04-23;2020-05-09
4860;632;1855;2020-04-24;2020-05-26
364;636;4638;2020-04-25;2020-08-03
2950;1448;6457;2020-04-25;2020-07-17
1846;679;532;2020-04-26;2020-07-16
2420;70;4705;2020-04-26;2020-08-01
4535;990;4739;2020-04-26;2020-05-26
4260;1195;1002;2020-04-27;2020-05-09
940;1438;3350;2020-04-27;2020-07-09
832;179;4059;2020-04-27;2020-07-09
4629;873;3549;2020-04-28;2020-07-26
1710;497;1396;2020-04-29;2020-05-30
3496;1850;4123;2020-04-29;2020-06-08
956;9;5801;2020-04-29;2020-06-12
1270;193;426;2020-05-01;2020-06-12
2620;1506;4626;2020-05-01;2020-06-12
3168;954;4873;2020-05-01;2020-07-14
12;173;394;2020-05-02;2020-07-03
2227;1354;1169;2020-05-02;2020-07-17
4137;1081;4399;2020-05-02;2020-05-24
335;1044;5304;2020-05-02;2020-06-28
616;781;5781;2020-05-02;2020-07-24
2233;186;5835;2020-05-02;2020-07-25
4637;1171;6276;2020-05-02;2020-07-26
4827;1005;6586;2020-05-02;2020-06-12
757;58;696;2020-05-03;2020-06-02
3641;1482;2027;2020-05-03;2020-08-08
157;1206;2652;2020-05-04;2020-06-15
3266;600;6204;2020-05-04;2020-07-28
1485;484;6593;2020-05-04;2020-06-24
589;245;959;2020-05-05;2020-06-14
1955;817;4421;2020-05-05;2020-06-06
80;527;5628;2020-05-05;2020-05-06
2078;1534;5763;2020-05-05;2020-08-09
2547;1036;1104;2020-05-06;2020-07-01
987;1129;4763;2020-05-06;2020-06-30
3169;1524;331;2020-05-07;2020-06-05
1469;601;4393;2020-05-07;2020-07-27
105;836;5410;2020-05-07;2020-05-27
733;411;6053;2020-05-07;2020-08-12
3890;1539;6613;2020-05-07;2020-05-10
867;1843;112;2020-05-08;2020-06-17
1848;1919;1517;2020-05-08;2020-07-08
3065;1862;2904;2020-05-08;2020-05-26
2115;1810;2996;2020-05-08;2020-06-02
846;369;4112;2020-05-08;2020-06-24
4082;1063;108;2020-05-09;2020-08-10
3306;216;1216;2020-05-09;2020-07-07
4032;687;5771;2020-05-09;2020-08-06
1861;407;144;2020-05-10;2020-07-25
4873;32;1849;2020-05-10;2020-08-02
3782;1858;5340;2020-05-10;2020-08-18
994;1951;6638;2020-05-10;2020-06-10
872;1517;6701;2020-05-10;2020-07-25
3522;1606;836;2020-05-11;2020-07-07
2299;403;946;2020-05-11;2020-06-01
4991;668;1953;2020-05-11;2020-06-12
139;1617;3609;2020-05-11;2020-06-11
1506;634;16;2020-05-12;2020-06-24
1376;1693;3054;2020-05-12;2020-07-02
1443;1044;3264;2020-05-12;2020-06-19
935;745;5971;2020-05-12;2020-06-16
4713;1945;1415;2020-05-13;2020-06-13
3622;331;5026;2020-05-13;2020-06-27
1851;1057;6717;2020-05-13;2020-05-17
4935;136;5060;2020-05-14;2020-07-07
4482;1601;5396;2020-05-14;2020-07-26
3468;12;5655;2020-05-14;2020-05-28
4972;1901;5827;2020-05-15;2020-06-12
402;1731;2151;2020-05-16;2020-05-24
624;995;5414;2020-05-16;2020-08-10
330;1792;968;2020-05-17;2020-06-21
2902;1036;2281;2020-05-17;2020-07-25
782;1752;3804;2020-05-17;2020-06-24
3030;1676;5465;2020-05-17;2020-05-21
1468;492;6123;2020-05-17;2020-05-18
646;100;115;2020-05-18;2020-07-30
2335;234;2748;2020-05-18;2020-07-20
4092;231;3186;2020-05-18;2020-07-07
111;83;6588;2020-05-19;2020-07-21
4462;885;1833;2020-05-20;2020-06-15
2626;1630;2771;2020-05-21;2020-06-21
3184;863;4833;2020-05-21;2020-08-20
2611;1628;5648;2020-05-21;2020-07-01
3980;1279;6052;2020-05-21;2020-07-09
1463;1542;1895;2020-05-22;2020-06-08
2019;594;5860;2020-05-22;2020-05-31
1217;294;4663;2020-05-23;2020-07-26
2671;824;698;2020-05-25;2020-07-07
3984;103;1226;2020-05-25;2020-08-06
2553;883;1831;2020-05-25;2020-08-03
1188;316;1846;2020-05-25;2020-06-29
2947;1426;4037;2020-05-25;2020-06-04
3107;1757;3367;2020-05-27;2020-06-24
3472;173;4429;2020-05-27;2020-07-05
2546;10;2494;2020-05-28;2020-07-24
3740;1368;5209;2020-05-28;2020-06-27
4061;1588;5816;2020-05-28;2020-07-12
3845;1448;845;2020-05-29;2020-06-16
3412;558;2386;2020-05-29;2020-06-14
1978;783;3908;2020-05-30;2020-06-20
4055;1276;858;2020-05-31;2020-08-25
3875;1484;3168;2020-05-31;2020-08-08
677;287;1213;2020-06-01;2020-08-19
3815;675;2670;2020-06-01;2020-08-06
3544;902;6376;2020-06-01;2020-08-13
3392;1265;202;2020-06-02;2020-06-15
4913;1917;3540;2020-06-03;2020-08-13
3955;1080;574;2020-06-04;2020-07-28
1197;1480;1823;2020-06-04;2020-07-18
1219;1849;3473;2020-06-04;2020-09-10
479;1956;6637;2020-06-04;2020-06-08
1865;913;41;2020-06-05;2020-06-16
4124;1758;6680;2020-06-05;2020-07-20
3486;1062;1729;2020-06-06;2020-06-27
3102;1632;5573;2020-06-06;2020-08-16
427;815;5641;2020-06-06;2020-06-19
2877;1986;1391;2020-06-07;2020-06-09
3437;869;3028;2020-06-07;2020-08-26
1952;509;5743;2020-06-07;2020-09-11
1994;870;6164;2020-06-07;2020-08-23
2112;230;6185;2020-06-07;2020-08-31
4953;1546;2709;2020-06-08;2020-07-29
1486;1711;3140;2020-06-08;2020-08-27
4426;417;4952;2020-06-08;2020-08-21
2943;1995;3450;2020-06-09;2020-07-10
644;738;4828;2020-06-09;2020-07-13
2630;686;1574;2020-06-10;2020-08-12
3756;1752;6544;2020-06-10;2020-06-20
4631;1928;522;2020-06-11;2020-09-09
1979;1239;1037;2020-06-11;2020-06-29
3354;1891;1570;2020-06-11;2020-08-19
4356;740;4168;2020-06-11;2020-07-06
4087;1773;1488;2020-06-12;2020-08-30
995;204;1610;2020-06-12;2020-08-19
4234;967;5826;2020-06-12;2020-08-05
3245;377;2524;2020-06-13;2020-08-13
3652;1241;4132;2020-06-13;2020-09-08
2843;794;5181;2020-06-13;2020-09-18
4509;412;6199;2020-06-13;2020-09-17
121;802;566;2020-06-14;2020-08-17
3144;1263;1634;2020-06-14;2020-08-19
3624;1809;3249;2020-06-14;2020-09-06
905;1742;1478;2020-06-15;2020-07-23
1541;1123;2318;2020-06-15;2020-09-19
3599;965;2582;2020-06-15;2020-09-13
3036;1693;4107;2020-06-15;2020-06-29
3801;1969;5792;2020-06-15;2020-08-06
1131;1205;3030;2020-06-16;2020-08-29
4899;1396;6521;2020-06-17;2020-07-10
3001;251;1890;2020-06-18;2020-09-25
2244;546;3205;2020-06-18;2020-08-30
1102;976;6075;2020-06-18;2020-08-12
1929;450;2104;2020-06-19;2020-09-11
767;277;4023;2020-06-19;2020-06-24
3232;481;158;2020-06-20;2020-08-16
2724;1343;3254;2020-06-20;2020-09-10
56;1406;4173;2020-06-20;2020-08-25
3681;1008;5854;2020-06-20;2020-07-10
2166;821;268;2020-06-21;2020-07-19
3953;1579;2148;2020-06-21;2020-08-06
2392;472;2973;2020-06-21;2020-07-09
2826;491;4177;2020-06-21;2020-09-16
1902;1172;5028;2020-06-21;2020-08-17
3507;1972;5780;2020-06-21;2020-09-07
2581;1374;4144;2020-06-22;2020-08-29
254;290;5198;2020-06-22;2020-08-08
6;24;5986;2020-06-22;2020-07-20
4421;1382;618;2020-06-23;2020-08-17
202;1402;4564;2020-06-23;2020-09-02
2438;887;4874;2020-06-23;2020-07-27
3661;1312;668;2020-06-24;2020-08-31
2325;298;725;2020-06-24;2020-07-19
1;1376;1208;2020-06-24;2020-09-05
4186;819;4030;2020-06-24;2020-07-29
136;362;4766;2020-06-24;2020-08-18
3934;1531;4929;2020-06-24;2020-08-08
2214;92;6570;2020-06-24;2020-08-26
182;144;5212;2020-06-25;2020-08-13
1724;845;6768;2020-06-25;2020-09-29
4252;1132;4071;2020-06-26;2020-08-06
4799;1513;6716;2020-06-26;2020-07-13
1453;1531;750;2020-06-27;2020-07-02
2199;328;1019;2020-06-27;2020-09-14
3693;1844;4279;2020-06-27;2020-08-30
3343;550;6289;2020-06-27;2020-08-10
77;193;1556;2020-06-28;2020-07-27
2717;1101;4548;2020-06-28;2020-08-31
1295;736;3106;2020-06-29;2020-08-15
4442;929;4720;2020-06-29;2020-09-09
1146;1436;5621;2020-06-29;2020-07-07
63;1761;4724;2020-06-30;2020-09-22
560;1361;5056;2020-06-30;2020-09-01
4686;1593;5276;2020-06-30;2020-10-06
94;722;5759;2020-06-30;2020-09-11
2382;1691;2616;2020-07-01;2020-09-11
2048;305;3899;2020-07-01;2020-07-24
4838;1220;397;2020-07-02;2020-08-17
145;1326;2385;2020-07-02;2020-07-10
3325;1286;3502;2020-07-02;2020-09-24
19;1410;503;2020-07-03;2020-09-09
3018;1730;4965;2020-07-03;2020-08-01
2390;1032;5911;2020-07-03;2020-09-23
2193;643;2723;2020-07-05;2020-10-07
2431;1311;1353;2020-07-06;2020-08-11
1093;370;3531;2020-07-06;2020-10-03
3718;1421;6758;2020-07-06;2020-08-05
380;1182;3627;2020-07-07;2020-09-15
2823;1440;6191;2020-07-07;2020-10-10
3011;459;867;2020-07-08;2020-07-23
2488;707;3290;2020-07-08;2020-07-29
1668;353;4193;2020-07-08;2020-07-31
4179;1209;3242;2020-07-09;2020-10-15
2002;1739;5364;2020-07-09;2020-09-02
3317;898;5623;2020-07-09;2020-09-05
1323;923;720;2020-07-10;2020-08-24
3818;524;1861;2020-07-10;2020-10-17
4240;624;4380;2020-07-10;2020-07-22
600;1570;4409;2020-07-10;2020-09-22
4490;1364;6011;2020-07-10;2020-08-08
3243;672;6621;2020-07-10;2020-07-30
1945;990;2235;2020-07-11;2020-09-21
2984;539;1804;2020-07-12;2020-08-15
4465;890;4464;2020-07-12;2020-08-19
371;74;5637;2020-07-12;2020-10-02
220;1047;6090;2020-07-12;2020-09-18
1575;464;1916;2020-07-13;2020-08-07
1399;1142;5864;2020-07-13;2020-08-10
2838;1161;6048;2020-07-13;2020-09-12
631;257;6379;2020-07-13;2020-09-29
1343;583;2746;2020-07-14;2020-08-13
3495;285;3106;2020-07-14;2020-08-26
3687;880;3110;2020-07-14;2020-09-19
3049;480;4684;2020-07-14;2020-09-19
2059;781;4996;2020-07-14;2020-09-13
4734;1216;5633;2020-07-15;2020-09-03
2326;1544;1566;2020-07-16;2020-07-28
1140;293;4887;2020-07-16;2020-08-10
2741;807;811;2020-07-17;2020-08-26
3915;1876;2521;2020-07-17;2020-08-21
3425;130;4447;2020-07-17;2020-10-03
4030;1894;4455;2020-07-17;2020-08-15
2470;1872;5851;2020-07-17;2020-09-23
2458;1332;6772;2020-07-17;2020-10-01
1751;920;5257;2020-07-18;2020-10-23
3257;1883;5359;2020-07-18;2020-08-04
4915;1841;2589;2020-07-19;2020-08-22
4239;1168;3765;2020-07-19;2020-09-22
2245;417;4136;2020-07-19;2020-09-15
1643;1716;6507;2020-07-19;2020-10-19
68;403;2428;2020-07-20;2020-10-01
2042;975;3989;2020-07-20;2020-10-28
678;1564;4391;2020-07-20;2020-09-17
911;1537;37;2020-07-21;2020-08-17
1930;571;1444;2020-07-21;2020-10-23
3294;839;3818;2020-07-21;2020-09-10
842;1008;4789;2020-07-21;2020-10-06
629;760;4483;2020-07-22;2020-07-24
2598;1755;3637;2020-07-23;2020-07-27
3737;863;757;2020-07-24;2020-08-19
2588;1126;1094;2020-07-24;2020-10-25
4907;345;6257;2020-07-25;2020-10-07
754;1657;2176;2020-07-26;2020-10-28
4430;1826;2210;2020-07-26;2020-10-22
1822;1139;376;2020-07-27;2020-08-29
1291;379;3591;2020-07-28;2020-08-16
2777;1306;3737;2020-07-28;2020-09-29
218;1495;4917;2020-07-28;2020-08-30
3829;712;257;2020-07-29;2020-08-26
346;1792;2038;2020-07-30;2020-09-30
1036;248;2634;2020-07-30;2020-10-02
96;1531;3748;2020-07-30;2020-10-17
506;1919;5212;2020-07-30;2020-08-17
421;1888;865;2020-07-31;2020-09-07
720;1240;3809;2020-07-31;2020-08-31
2971;1576;514;2020-08-01;2020-08-13
1909;882;1582;2020-08-01;2020-10-04
2704;1916;1669;2020-08-01;2020-10-07
2563;1173;5990;2020-08-03;2020-09-09
4923;687;361;2020-08-04;2020-09-03
2008;550;2312;2020-08-06;2020-08-18
3929;989;3114;2020-08-06;2020-09-19
2071;245;4051;2020-08-06;2020-08-28
4645;607;5811;2020-08-06;2020-10-31
4220;1175;3631;2020-08-07;2020-11-15
1691;457;4730;2020-08-07;2020-09-15
1026;701;5340;2020-08-07;2020-09-05
4727;519;6235;2020-08-07;2020-08-21
2209;1631;3029;2020-08-09;2020-10-08
337;444;4517;2020-08-09;2020-08-18
1222;1239;4630;2020-08-09;2020-10-13
865;1237;4906;2020-08-09;2020-08-25
2511;1475;5098;2020-08-09;2020-08-18
779;593;6423;2020-08-09;2020-09-28
840;1278;220;2020-08-10;2020-09-30
614;776;1325;2020-08-10;2020-09-05
829;1889;1474;2020-08-11;2020-09-26
47;422;2141;2020-08-11;2020-09-02
4992;1446;2764;2020-08-12;2020-11-18
3683;1670;2829;2020-08-12;2020-10-14
4147;183;3973;2020-08-12;2020-11-17
4006;1077;4695;2020-08-12;2020-08-20
2867;525;6238;2020-08-12;2020-11-02
1444;1332;6704;2020-08-12;2020-09-03
321;1569;79;2020-08-13;2020-09-30
2539;731;3374;2020-08-13;2020-09-10
434;117;5734;2020-08-13;2020-09-18
4428;1955;759;2020-08-14;2020-10-22
4505;1156;6106;2020-08-14;2020-10-28
445;1131;1684;2020-08-15;2020-10-25
4677;1117;2191;2020-08-15;2020-09-12
1928;935;2931;2020-08-15;2020-11-08
2462;1017;3156;2020-08-15;2020-09-05
4156;1278;3242;2020-08-15;2020-11-03
2360;903;1239;2020-08-16;2020-10-25
4451;1589;4141;2020-08-16;2020-10-14
4443;1646;998;2020-08-17;2020-10-08
3923;258;3347;2020-08-17;2020-09-22
104;1849;3845;2020-08-17;2020-09-18
4994;1004;4019;2020-08-17;2020-09-23
3407;671;4807;2020-08-17;2020-08-29
3535;1368;5446;2020-08-17;2020-09-29
4528;1464;5711;2020-08-17;2020-09-26
2668;1839;4894;2020-08-18;2020-10-14
3397;1031;2344;2020-08-19;2020-10-03
3210;1217;2958;2020-08-19;2020-09-16
4146;42;5408;2020-08-19;2020-11-05
1875;761;995;2020-08-20;2020-11-07
3936;202;6076;2020-08-20;2020-10-21
1372;1432;6554;2020-08-20;2020-10-27
4351;1871;3274;2020-08-21;2020-09-14
2816;414;4456;2020-08-21;2020-11-22
3330;1284;1395;2020-08-22;2020-10-02
4003;1203;1401;2020-08-22;2020-09-30
1962;1781;3277;2020-08-22;2020-09-05
849;1229;3318;2020-08-22;2020-09-13
3438;1856;5691;2020-08-22;2020-10-18
3388;651;3951;2020-08-24;2020-11-15
4205;150;3218;2020-08-25;2020-10-20
2478;1116;671;2020-08-26;2020-10-15
604;524;2136;2020-08-26;2020-11-07
4047;1578;5143;2020-08-26;2020-11-23
4597;1737;5752;2020-08-26;2020-10-07
3932;1783;6272;2020-08-26;2020-08-30
3518;1132;1271;2020-08-27;2020-10-11
4869;631;3012;2020-08-27;2020-09-16
3581;1417;592;2020-08-28;2020-09-20
4;521;15;2020-08-29;2020-11-22
3710;759;1748;2020-08-29;2020-12-05
1856;1728;5813;2020-08-29;2020-09-16
4046;1866;2910;2020-08-30;2020-10-31
4824;722;886;2020-08-31;2020-09-03
2266;1313;2150;2020-08-31;2020-10-11
895;694;2836;2020-08-31;2020-11-25
1611;1339;4345;2020-08-31;2020-09-04
2751;1597;2746;2020-09-01;2020-10-08
2186;71;1643;2020-09-02;2020-12-03
3019;514;4436;2020-09-02;2020-10-25
4892;1600;6500;2020-09-02;2020-09-05
92;1059;270;2020-09-03;2020-09-07
4497;607;2652;2020-09-03;2020-10-16
2840;1552;1545;2020-09-04;2020-11-12
2265;529;1965;2020-09-04;2020-11-14
4703;963;1431;2020-09-05;2020-09-20
1880;705;5124;2020-09-05;2020-10-02
4007;608;1784;2020-09-06;2020-10-11
3533;726;2308;2020-09-06;2020-10-23
1388;108;4871;2020-09-07;2020-10-02
2357;1734;6226;2020-09-07;2020-12-04
3669;1900;4398;2020-09-08;2020-11-04
1526;1402;231;2020-09-09;2020-11-28
4602;1250;2077;2020-09-09;2020-11-30
1625;1885;4126;2020-09-09;2020-09-16
3804;1636;4610;2020-09-09;2020-09-18
3867;1898;5627;2020-09-09;2020-10-21
3443;795;6646;2020-09-09;2020-12-14
993;752;3046;2020-09-10;2020-10-17
3860;1057;3458;2020-09-11;2020-09-26
3530;1748;4383;2020-09-11;2020-12-15
3143;1309;5547;2020-09-11;2020-10-31
775;28;6119;2020-09-11;2020-09-20
2124;72;6196;2020-09-11;2020-11-05
2870;1551;3496;2020-09-12;2020-10-11
4194;566;3849;2020-09-12;2020-09-15
2889;1308;4336;2020-09-12;2020-09-22
922;845;946;2020-09-13;2020-10-28
2810;692;994;2020-09-13;2020-12-06
2398;46;3980;2020-09-13;2020-11-07
861;381;4816;2020-09-13;2020-09-18
2527;363;6584;2020-09-13;2020-12-20
3164;1914;654;2020-09-14;2020-09-29
2472;1439;2863;2020-09-14;2020-10-02
3858;877;3596;2020-09-14;2020-11-04
2275;1420;3895;2020-09-14;2020-10-01
372;1565;4518;2020-09-14;2020-10-15
67;1332;6179;2020-09-14;2020-11-08
3785;1506;1234;2020-09-15;2020-11-01
537;12;2918;2020-09-15;2020-11-05
2738;325;6746;2020-09-15;2020-10-06
487;1556;825;2020-09-16;2020-10-27
3974;330;3767;2020-09-16;2020-12-18
4559;1921;1121;2020-09-17;2020-10-25
2011;1464;5826;2020-09-17;2020-11-05
1138;1377;5307;2020-09-18;2020-10-04
108;1933;357;2020-09-19;2020-10-21
2957;810;1012;2020-09-19;2020-10-27
1077;702;2616;2020-09-19;2020-09-28
4902;210;3701;2020-09-19;2020-11-03
1600;1027;4558;2020-09-19;2020-12-11
4358;153;3372;2020-09-20;2020-11-11
4136;65;158;2020-09-21;2020-12-14
4875;1809;2154;2020-09-21;2020-10-30
4427;100;3985;2020-09-21;2020-12-30
2695;903;4232;2020-09-21;2020-11-22
817;1616;4429;2020-09-21;2020-12-05
3612;1279;2298;2020-09-22;2020-10-23
1562;1968;2700;2020-09-22;2020-10-02
974;714;4754;2020-09-22;2020-10-14
2085;15;6163;2020-09-22;2020-10-18
4478;1078;2860;2020-09-24;2020-12-20
2899;1679;1398;2020-09-25;2020-11-03
4372;391;2944;2020-09-25;2020-10-14
983;1561;3208;2020-09-25;2020-10-14
97;734;5521;2020-09-25;2020-09-28
3795;849;1470;2020-09-26;2020-11-15
