booking_id;user_id;book_id;starttime;endtime
3573;1342;3594;2020-02-26;2020-04-03
4237;316;5788;2020-02-26;2020-04-23
1010;1834;942;2020-02-27;2020-04-11
1965;738;4124;2020-02-27;2020-04-30
552;1890;1366;2020-02-28;2020-05-10
2287;496;675;2020-02-28;2020-04-22
3192;1418;1682;2020-02-28;2020-05-14
1236;106;3450;2020-02-29;2020-03-14
2752;1410;5389;2020-02-29;2020-04-21
4542;1281;6168;2020-03-01;2020-05-30
4642;1812;3356;2020-03-01;2020-06-07
2171;1510;743;2020-03-02;2020-05-06
748;957;2477;2020-03-03;2020-03-22
1001;415;4435;2020-03-03;2020-05-25
4008;1335;2650;2020-03-03;2020-05-21
4764;977;1323;2020-03-03;2020-05-10
2300;1081;4139;2020-03-04;2020-04-10
1384;167;4476;2020-03-05;2020-04-23
3762;1535;3619;2020-03-05;2020-04-18
3775;533;2126;2020-03-05;2020-04-03
4438;1879;2112;2020-03-05;2020-05-31
2968;1059;5078;2020-03-06;2020-03-23
4410;1994;3384;2020-03-06;2020-06-03
580;1665;2544;2020-03-07;2020-04-09
582;1698;2035;2020-03-07;2020-04-02
3803;1489;3964;2020-03-07;2020-05-07
4428;463;5521;2020-03-07;2020-03-29
2812;218;3046;2020-03-08;2020-06-07
4592;653;2532;2020-03-08;2020-05-30
4830;1051;6228;2020-03-08;2020-06-08
4838;518;1949;2020-03-09;2020-04-12
324;1046;5037;2020-03-10;2020-04-09
1029;677;639;2020-03-10;2020-04-30
2661;208;5959;2020-03-10;2020-03-20
980;1499;4390;2020-03-12;2020-03-28
1782;1354;1170;2020-03-12;2020-03-26
2520;1379;533;2020-03-12;2020-06-09
2644;715;4840;2020-03-12;2020-06-03
2849;1218;1745;2020-03-12;2020-04-17
3363;1387;6443;2020-03-12;2020-04-12
3379;1212;5239;2020-03-12;2020-04-27
3691;1892;4973;2020-03-12;2020-05-25
651;1324;540;2020-03-13;2020-04-24
788;198;554;2020-03-13;2020-05-16
3181;1464;1163;2020-03-13;2020-05-27
2325;612;3003;2020-03-14;2020-03-23
1142;81;4530;2020-03-15;2020-04-15
2143;1810;1790;2020-03-15;2020-04-07
3284;713;4843;2020-03-15;2020-06-13
3681;851;3760;2020-03-15;2020-05-16
4211;753;5883;2020-03-15;2020-05-30
4375;1129;5348;2020-03-15;2020-03-27
1820;494;1397;2020-03-16;2020-05-28
2488;482;129;2020-03-16;2020-05-19
3692;1436;4878;2020-03-16;2020-06-01
4258;1867;1516;2020-03-16;2020-04-24
715;1291;3361;2020-03-17;2020-03-25
4892;1149;6516;2020-03-17;2020-05-09
1000;668;6104;2020-03-18;2020-06-07
1463;135;2996;2020-03-18;2020-05-28
3278;1873;447;2020-03-18;2020-04-12
3508;647;3093;2020-03-18;2020-05-19
4684;1315;4497;2020-03-18;2020-03-31
1707;1099;3349;2020-03-19;2020-03-28
1955;1137;2277;2020-03-19;2020-05-17
3453;1347;5562;2020-03-20;2020-05-12
1490;1713;4923;2020-03-21;2020-05-12
3051;461;4947;2020-03-21;2020-05-28
3260;93;4898;2020-03-23;2020-04-04
3591;359;1353;2020-03-23;2020-05-27
453;978;823;2020-03-24;2020-05-21
1025;1763;4366;2020-03-24;2020-03-25
3965;924;4592;2020-03-24;2020-06-11
3819;1725;6782;2020-03-26;2020-05-30
4230;926;5444;2020-03-26;2020-06-17
253;1345;3269;2020-03-27;2020-06-30
1465;294;6094;2020-03-27;2020-06-30
10;848;3661;2020-03-28;2020-06-18
53;1811;4259;2020-03-28;2020-07-06
784;557;3777;2020-03-28;2020-05-26
4641;1812;3877;2020-03-28;2020-05-18
650;192;325;2020-03-29;2020-05-14
1127;1238;771;2020-03-29;2020-05-25
2169;1178;6521;2020-03-29;2020-05-03
1892;584;485;2020-03-30;2020-04-16
2158;1927;1576;2020-03-30;2020-06-19
2734;1330;1608;2020-03-30;2020-06-13
4328;947;171;2020-03-30;2020-05-02
4581;301;165;2020-03-30;2020-05-29
316;454;3652;2020-03-31;2020-06-03
565;1079;5565;2020-03-31;2020-06-03
2264;1951;5964;2020-03-31;2020-06-09
4157;304;2603;2020-03-31;2020-04-05
4338;1131;2946;2020-03-31;2020-05-26
4707;1442;1166;2020-04-01;2020-06-20
745;1550;6489;2020-04-02;2020-06-16
1872;509;6105;2020-04-02;2020-05-29
3514;1278;6222;2020-04-02;2020-06-19
4529;803;2117;2020-04-02;2020-06-27
145;1992;5667;2020-04-04;2020-04-24
1716;1471;5402;2020-04-04;2020-05-22
2649;1380;3516;2020-04-04;2020-06-27
4726;1513;2828;2020-04-04;2020-05-26
26;1322;5529;2020-04-05;2020-05-29
365;1951;1611;2020-04-05;2020-06-08
888;35;2132;2020-04-05;2020-04-27
1832;370;2158;2020-04-05;2020-05-27
2669;872;1491;2020-04-05;2020-04-30
2898;1519;931;2020-04-05;2020-05-09
4661;771;3495;2020-04-05;2020-07-03
921;1267;5547;2020-04-06;2020-07-11
2943;1506;4663;2020-04-06;2020-07-11
3459;178;2294;2020-04-06;2020-06-21
3588;932;2357;2020-04-06;2020-06-24
1981;40;6768;2020-04-07;2020-07-13
2103;932;6810;2020-04-07;2020-07-03
3297;1469;869;2020-04-07;2020-04-27
1216;1292;5710;2020-04-08;2020-04-14
3697;503;6067;2020-04-08;2020-06-27
4206;407;2320;2020-04-08;2020-04-26
4675;1418;3182;2020-04-08;2020-04-17
493;1751;1077;2020-04-09;2020-05-25
3876;1805;4307;2020-04-09;2020-06-09
4070;1998;235;2020-04-09;2020-05-20
4250;227;4400;2020-04-09;2020-07-16
1878;1580;6127;2020-04-10;2020-04-27
2791;1634;2898;2020-04-10;2020-06-14
1320;95;4398;2020-04-11;2020-07-07
1597;416;1992;2020-04-11;2020-06-17
2868;1045;4451;2020-04-11;2020-04-17
3243;248;5627;2020-04-11;2020-05-23
4315;559;5468;2020-04-11;2020-05-22
456;1092;6275;2020-04-12;2020-07-21
787;923;5397;2020-04-12;2020-06-16
2992;1968;2917;2020-04-12;2020-06-18
1052;1303;5745;2020-04-13;2020-05-06
1848;1270;841;2020-04-13;2020-05-01
3784;1444;288;2020-04-13;2020-07-05
2411;1531;783;2020-04-14;2020-07-06
4092;397;6515;2020-04-14;2020-07-13
1887;374;3713;2020-04-15;2020-05-07
2183;1077;921;2020-04-15;2020-04-19
2767;1837;1659;2020-04-15;2020-06-08
4457;479;5714;2020-04-15;2020-04-30
3140;1229;3924;2020-04-16;2020-04-29
3922;364;1130;2020-04-16;2020-04-22
1922;791;5066;2020-04-17;2020-06-10
3525;73;6023;2020-04-17;2020-04-25
3813;225;241;2020-04-18;2020-07-08
2439;778;1734;2020-04-19;2020-05-15
3242;547;1933;2020-04-19;2020-04-27
4426;671;6612;2020-04-19;2020-05-02
4119;391;3949;2020-04-20;2020-07-02
2341;1874;2151;2020-04-21;2020-07-12
2404;1235;5273;2020-04-21;2020-06-05
3859;1141;5374;2020-04-21;2020-06-07
237;379;5945;2020-04-22;2020-07-23
273;904;3991;2020-04-22;2020-05-30
670;1434;904;2020-04-22;2020-06-11
1035;1418;1717;2020-04-22;2020-07-12
1318;1398;1196;2020-04-22;2020-05-02
2435;471;1942;2020-04-22;2020-07-19
404;1673;4360;2020-04-23;2020-07-30
2607;563;5309;2020-04-23;2020-06-01
3732;1880;1297;2020-04-23;2020-06-30
4709;1945;194;2020-04-23;2020-07-12
231;1063;2305;2020-04-25;2020-07-13
392;176;6664;2020-04-25;2020-07-24
1533;1811;454;2020-04-25;2020-05-30
1717;1914;1994;2020-04-25;2020-07-07
3927;1100;4486;2020-04-25;2020-07-15
4498;1358;4041;2020-04-25;2020-07-30
2059;1794;3505;2020-04-26;2020-05-18
3303;1032;4167;2020-04-26;2020-04-27
813;935;2522;2020-04-27;2020-06-28
1563;946;6016;2020-04-27;2020-05-09
2075;408;6066;2020-04-27;2020-06-05
3099;1674;6490;2020-04-27;2020-07-03
1175;154;5147;2020-04-28;2020-08-06
1337;1855;3283;2020-04-28;2020-06-24
2935;1338;3572;2020-04-28;2020-06-01
3688;814;2940;2020-04-28;2020-05-16
4222;938;5516;2020-04-28;2020-06-11
4416;284;364;2020-04-28;2020-08-03
2071;996;6377;2020-04-29;2020-07-11
3790;955;2846;2020-04-29;2020-07-09
3829;1731;981;2020-04-29;2020-06-22
4281;368;4242;2020-04-29;2020-07-09
234;1571;2187;2020-04-30;2020-07-05
2053;141;2326;2020-04-30;2020-06-12
2973;426;1502;2020-04-30;2020-07-17
831;192;4307;2020-05-02;2020-08-08
910;1124;367;2020-05-02;2020-06-14
1971;453;2678;2020-05-02;2020-05-06
4409;1649;4250;2020-05-02;2020-05-25
4704;1101;571;2020-05-03;2020-06-11
3908;1824;1254;2020-05-04;2020-07-29
4048;1580;5894;2020-05-04;2020-05-26
4128;521;6074;2020-05-04;2020-05-23
4646;1004;3819;2020-05-04;2020-07-10
1847;456;4453;2020-05-05;2020-08-06
4998;1624;1607;2020-05-05;2020-06-21
718;1245;4418;2020-05-06;2020-05-22
1340;861;2249;2020-05-06;2020-05-27
3251;12;5266;2020-05-06;2020-05-30
3951;1976;4562;2020-05-06;2020-08-09
3125;983;5137;2020-05-07;2020-08-12
4879;571;1260;2020-05-07;2020-08-04
681;655;3048;2020-05-08;2020-05-15
1915;1560;1267;2020-05-08;2020-05-24
2700;1655;4064;2020-05-08;2020-08-06
522;1722;6438;2020-05-09;2020-07-04
1405;1532;2954;2020-05-09;2020-06-13
4674;1447;3548;2020-05-09;2020-05-22
4747;1839;2119;2020-05-09;2020-07-30
948;1444;4751;2020-05-10;2020-08-11
3019;1730;4214;2020-05-10;2020-05-17
491;395;2426;2020-05-11;2020-07-10
723;749;5650;2020-05-11;2020-07-12
955;540;2909;2020-05-11;2020-07-13
2319;1770;6669;2020-05-11;2020-05-12
771;434;5571;2020-05-12;2020-06-21
2460;737;6749;2020-05-12;2020-08-20
3656;1896;2675;2020-05-12;2020-06-07
2785;195;1078;2020-05-13;2020-07-07
1147;379;4989;2020-05-14;2020-05-15
3636;1747;6204;2020-05-14;2020-05-24
3842;1925;510;2020-05-14;2020-06-30
1403;1971;2408;2020-05-16;2020-06-06
2643;1959;6641;2020-05-16;2020-05-27
1153;505;1800;2020-05-17;2020-06-03
1166;1434;6553;2020-05-17;2020-07-06
2237;110;1689;2020-05-17;2020-06-12
2764;744;2285;2020-05-17;2020-08-19
495;253;5176;2020-05-18;2020-06-19
2350;1319;3279;2020-05-18;2020-06-24
2733;1936;3180;2020-05-18;2020-05-25
2832;1517;46;2020-05-18;2020-05-30
4920;278;6560;2020-05-18;2020-06-17
3502;1777;6161;2020-05-19;2020-06-05
4985;282;1099;2020-05-19;2020-08-24
1291;1652;579;2020-05-20;2020-06-18
2232;1679;1824;2020-05-20;2020-06-08
2920;299;5288;2020-05-20;2020-06-30
3220;62;3426;2020-05-20;2020-06-15
2125;20;633;2020-05-21;2020-06-23
289;297;4557;2020-05-22;2020-07-19
1846;1935;2816;2020-05-22;2020-08-05
2886;1673;4456;2020-05-22;2020-07-12
3730;1451;3903;2020-05-22;2020-06-20
559;782;5808;2020-05-24;2020-07-29
658;1603;2001;2020-05-24;2020-06-18
45;1628;2872;2020-05-25;2020-08-20
2217;769;2656;2020-05-25;2020-05-26
2585;1645;3139;2020-05-25;2020-09-01
3999;1220;2147;2020-05-25;2020-07-08
2327;785;2678;2020-05-26;2020-06-16
2510;804;4303;2020-05-26;2020-06-04
2972;1528;1793;2020-05-26;2020-07-26
3809;543;2434;2020-05-26;2020-07-14
4982;215;4864;2020-05-26;2020-06-10
369;856;2933;2020-05-27;2020-08-22
389;1730;2215;2020-05-27;2020-08-06
4861;1739;2890;2020-05-27;2020-05-30
4918;334;2271;2020-05-27;2020-07-11
3145;1721;3934;2020-05-28;2020-06-17
3640;265;952;2020-05-28;2020-08-05
4390;692;4389;2020-05-28;2020-07-03
1758;1679;4409;2020-05-29;2020-07-19
2504;306;5810;2020-05-29;2020-06-13
3886;963;3883;2020-05-29;2020-07-29
4475;1317;2601;2020-05-29;2020-06-05
4590;1336;3570;2020-05-29;2020-09-04
1162;1279;6487;2020-05-30;2020-07-13
1255;246;5191;2020-05-30;2020-06-11
307;919;6009;2020-05-31;2020-07-13
463;1169;290;2020-05-31;2020-08-15
3558;641;5235;2020-05-31;2020-07-07
3672;64;2929;2020-05-31;2020-07-07
4440;658;3057;2020-05-31;2020-06-06
4787;943;3054;2020-05-31;2020-06-18
514;1536;6381;2020-06-01;2020-07-31
186;1615;5382;2020-06-02;2020-08-16
2247;1807;615;2020-06-02;2020-06-21
2960;1749;2557;2020-06-02;2020-07-04
3266;1949;1785;2020-06-02;2020-08-17
3501;1353;4941;2020-06-02;2020-06-24
4926;1730;3152;2020-06-02;2020-08-10
1513;1751;2359;2020-06-03;2020-07-24
2552;992;6099;2020-06-03;2020-07-14
3021;1077;5769;2020-06-03;2020-09-06
3022;498;1058;2020-06-03;2020-06-07
1437;1846;4920;2020-06-04;2020-06-07
1624;1530;6792;2020-06-04;2020-07-22
3488;571;654;2020-06-04;2020-08-14
4096;685;2758;2020-06-04;2020-07-17
1447;1361;3470;2020-06-05;2020-06-19
1827;1228;2379;2020-06-05;2020-08-07
3776;1458;6729;2020-06-05;2020-09-11
4086;575;3470;2020-06-05;2020-07-09
1802;384;4740;2020-06-06;2020-08-17
4573;527;432;2020-06-06;2020-08-13
927;1734;4085;2020-06-07;2020-07-28
2526;1151;1939;2020-06-07;2020-07-29
2682;1760;2639;2020-06-07;2020-07-18
2964;685;306;2020-06-07;2020-07-08
1225;1211;470;2020-06-09;2020-07-16
2134;71;3304;2020-06-09;2020-08-30
2687;830;2771;2020-06-09;2020-07-10
2961;429;5368;2020-06-09;2020-08-07
4511;248;2985;2020-06-09;2020-07-27
4618;1852;3298;2020-06-09;2020-09-01
3585;524;3269;2020-06-10;2020-06-21
730;688;4885;2020-06-11;2020-07-30
765;1060;4572;2020-06-11;2020-07-12
817;408;3429;2020-06-11;2020-07-18
1079;121;3408;2020-06-11;2020-08-24
2570;1664;423;2020-06-11;2020-06-21
2870;1249;2136;2020-06-11;2020-07-31
3400;625;829;2020-06-11;2020-07-20
3593;513;6542;2020-06-11;2020-07-28
2696;571;5013;2020-06-12;2020-07-18
4978;1984;6304;2020-06-12;2020-08-07
1696;1179;6748;2020-06-13;2020-08-06
2588;844;5906;2020-06-13;2020-06-25
3166;674;2574;2020-06-13;2020-08-31
2934;1250;3102;2020-06-14;2020-08-22
993;1116;3165;2020-06-15;2020-09-14
2262;818;5294;2020-06-15;2020-09-09
2566;1162;4848;2020-06-15;2020-09-09
3500;1212;3057;2020-06-15;2020-08-23
4370;567;6085;2020-06-15;2020-08-29
1502;1505;3169;2020-06-17;2020-07-20
1934;508;5673;2020-06-17;2020-06-24
3989;1219;4843;2020-06-17;2020-07-19
3007;1359;525;2020-06-18;2020-06-26
3048;770;787;2020-06-18;2020-07-12
2937;1592;5121;2020-06-19;2020-07-06
3096;1922;3783;2020-06-19;2020-09-05
1126;321;3278;2020-06-20;2020-08-17
2617;864;4645;2020-06-20;2020-08-04
4825;331;2944;2020-06-20;2020-07-24
262;1674;4158;2020-06-21;2020-08-04
58;1457;2741;2020-06-22;2020-09-12
2294;1673;6456;2020-06-22;2020-08-05
4115;1554;6570;2020-06-22;2020-08-23
124;800;5906;2020-06-23;2020-07-15
2848;1173;2913;2020-06-23;2020-08-18
783;1470;1743;2020-06-24;2020-08-10
1579;127;1550;2020-06-24;2020-07-15
2875;1499;5028;2020-06-24;2020-09-14
3988;839;4609;2020-06-24;2020-08-17
4196;1377;32;2020-06-24;2020-08-25
2291;718;5066;2020-06-25;2020-09-06
2522;1068;5255;2020-06-25;2020-07-05
2819;450;1118;2020-06-25;2020-06-26
3923;227;770;2020-06-25;2020-08-20
1637;724;728;2020-06-26;2020-07-27
2429;430;2129;2020-06-26;2020-08-11
2430;746;5433;2020-06-26;2020-09-26
2890;765;6076;2020-06-26;2020-08-17
3934;22;6065;2020-06-26;2020-08-16
4611;998;1636;2020-06-26;2020-09-08
2100;199;5583;2020-06-27;2020-08-28
2778;426;5176;2020-06-27;2020-08-07
104;1521;6758;2020-06-28;2020-09-29
333;1766;2563;2020-06-28;2020-09-04
1873;1566;6312;2020-06-28;2020-07-04
2187;1867;2557;2020-06-28;2020-09-20
3300;890;4199;2020-06-28;2020-08-29
4794;162;5163;2020-06-28;2020-07-21
1112;1618;1232;2020-06-30;2020-10-06
1527;1729;3838;2020-06-30;2020-07-28
4518;430;2843;2020-06-30;2020-09-14
11;1151;3029;2020-07-01;2020-08-10
638;526;4329;2020-07-01;2020-07-05
1594;1868;4382;2020-07-01;2020-08-23
2277;1539;4661;2020-07-01;2020-09-12
4895;1616;5907;2020-07-01;2020-09-27
3855;1631;4753;2020-07-02;2020-07-30
2175;433;5726;2020-07-03;2020-08-31
2395;689;5567;2020-07-03;2020-08-07
2636;1520;3130;2020-07-03;2020-08-10
4703;1075;1283;2020-07-03;2020-09-13
3434;860;1425;2020-07-04;2020-10-06
3719;1982;3434;2020-07-04;2020-08-03
448;11;6009;2020-07-05;2020-08-13
772;1850;5366;2020-07-05;2020-07-16
1426;1968;2246;2020-07-05;2020-09-10
934;1524;5730;2020-07-06;2020-07-13
1349;1087;5202;2020-07-06;2020-09-01
2902;55;3666;2020-07-06;2020-08-02
3330;1675;4046;2020-07-06;2020-07-31
3862;1278;4322;2020-07-06;2020-09-01
4400;1725;2530;2020-07-06;2020-08-02
2064;1421;1124;2020-07-07;2020-09-23
3865;1000;4785;2020-07-07;2020-08-10
3781;108;1094;2020-07-08;2020-09-12
4480;1218;3085;2020-07-08;2020-10-14
644;1113;3773;2020-07-09;2020-08-09
2941;365;1202;2020-07-09;2020-08-08
4085;246;3298;2020-07-09;2020-10-01
4759;280;3585;2020-07-09;2020-09-04
248;1502;5031;2020-07-10;2020-09-14
4691;578;1241;2020-07-10;2020-08-17
3583;1048;2190;2020-07-11;2020-08-22
3696;1794;768;2020-07-11;2020-07-20
4947;1633;1865;2020-07-11;2020-09-18
349;901;1541;2020-07-12;2020-09-26
647;485;1090;2020-07-12;2020-09-26
2647;1924;615;2020-07-12;2020-07-14
768;480;3978;2020-07-13;2020-07-22
2804;1293;6031;2020-07-13;2020-09-10
3233;1902;1068;2020-07-14;2020-08-01
4058;1342;2668;2020-07-15;2020-08-31
1753;555;1508;2020-07-16;2020-08-05
2267;1939;155;2020-07-16;2020-09-22
3395;155;1304;2020-07-16;2020-09-11
4977;237;6641;2020-07-16;2020-10-16
1897;394;4322;2020-07-17;2020-09-27
2079;1104;5262;2020-07-17;2020-10-18
1184;453;5643;2020-07-18;2020-10-19
3457;1812;5992;2020-07-18;2020-10-26
4215;1086;1698;2020-07-18;2020-08-06
50;80;1868;2020-07-19;2020-08-04
164;709;728;2020-07-19;2020-09-09
4329;1477;6148;2020-07-19;2020-10-18
98;1992;3517;2020-07-20;2020-10-11
474;1322;3347;2020-07-20;2020-09-16
1710;1359;3796;2020-07-20;2020-10-09
2326;179;2222;2020-07-20;2020-08-12
2408;1033;4335;2020-07-20;2020-08-29
4568;852;1393;2020-07-20;2020-07-26
1815;1424;6110;2020-07-21;2020-07-31
2830;376;4276;2020-07-21;2020-07-25
4066;652;150;2020-07-21;2020-10-03
4774;742;5391;2020-07-21;2020-09-21
1199;576;1305;2020-07-22;2020-10-01
3772;1363;5896;2020-07-22;2020-08-19
4377;435;5440;2020-07-22;2020-09-22
871;1136;5381;2020-07-23;2020-07-28
2196;1185;5545;2020-07-23;2020-09-19
4812;603;6794;2020-07-23;2020-08-09
440;1618;3108;2020-07-24;2020-10-19
4729;1804;3635;2020-07-24;2020-08-21
1314;126;1477;2020-07-25;2020-09-28
1355;682;2324;2020-07-25;2020-08-20
2869;1787;2195;2020-07-25;2020-10-31
3131;1863;2316;2020-07-26;2020-10-25
4279;2000;1183;2020-07-26;2020-08-21
1621;60;2745;2020-07-27;2020-09-05
3361;735;4196;2020-07-27;2020-10-21
4504;1429;1677;2020-07-27;2020-10-08
4528;700;4979;2020-07-27;2020-10-24
446;1004;5263;2020-07-28;2020-08-04
3114;677;5110;2020-07-28;2020-09-15
3948;241;4161;2020-07-29;2020-08-12
1091;831;1487;2020-07-30;2020-11-05
837;1964;3245;2020-07-31;2020-10-19
1093;445;6067;2020-07-31;2020-08-30
1418;881;2968;2020-07-31;2020-08-31
3956;610;5391;2020-07-31;2020-08-06
4153;501;3827;2020-07-31;2020-08-12
302;313;5000;2020-08-01;2020-09-19
1265;1301;982;2020-08-01;2020-09-20
2044;487;4538;2020-08-01;2020-10-12
233;1582;6570;2020-08-02;2020-10-13
3421;1923;1685;2020-08-02;2020-10-10
4417;1376;4494;2020-08-02;2020-09-17
4632;636;1292;2020-08-02;2020-08-14
1073;1620;2713;2020-08-03;2020-09-13
1593;1927;3801;2020-08-03;2020-11-05
1655;1499;4475;2020-08-03;2020-08-25
4993;1357;1424;2020-08-03;2020-08-18
1286;1290;5329;2020-08-04;2020-10-18
4897;1941;5784;2020-08-04;2020-08-21
571;649;1173;2020-08-07;2020-08-24
1891;643;4542;2020-08-07;2020-08-23
2410;1274;280;2020-08-07;2020-10-10
3217;654;3504;2020-08-07;2020-11-13
4257;973;1;2020-08-07;2020-11-11
995;1288;5633;2020-08-08;2020-08-15
2652;347;4258;2020-08-08;2020-11-13
4091;1004;1044;2020-08-08;2020-10-26
4432;1379;3728;2020-08-09;2020-09-24
1440;881;952;2020-08-10;2020-09-26
2666;1420;3706;2020-08-10;2020-10-31
2697;1483;2025;2020-08-10;2020-09-30
2698;509;3618;2020-08-10;2020-08-28
3560;1728;1673;2020-08-10;2020-10-06
1914;1793;4605;2020-08-11;2020-10-14
2141;1655;1486;2020-08-11;2020-11-19
4249;1815;2491;2020-08-11;2020-11-04
714;786;2487;2020-08-12;2020-10-01
1723;29;4898;2020-08-12;2020-10-03
1766;224;1423;2020-08-12;2020-09-09
1273;556;1423;2020-08-13;2020-10-25
3094;1311;346;2020-08-13;2020-09-19
4932;992;353;2020-08-13;2020-09-04
4267;1258;2465;2020-08-14;2020-11-09
3494;778;3662;2020-08-15;2020-09-27
3582;1720;1249;2020-08-15;2020-09-09
3264;1847;2147;2020-08-16;2020-11-01
693;517;455;2020-08-17;2020-10-20
827;1779;6260;2020-08-17;2020-08-22
2308;1620;3642;2020-08-17;2020-11-17
4272;617;1808;2020-08-17;2020-11-03
1425;622;2714;2020-08-18;2020-08-29
1809;1372;3565;2020-08-18;2020-09-19
1983;511;6241;2020-08-18;2020-11-04
4020;1408;6794;2020-08-19;2020-10-06
4578;1455;3554;2020-08-19;2020-09-10
3911;1006;424;2020-08-20;2020-09-28
2726;1147;6646;2020-08-21;2020-10-28
1240;473;1521;2020-08-22;2020-09-24
1275;802;5942;2020-08-22;2020-09-24
1898;1200;6084;2020-08-22;2020-11-18
3615;192;3627;2020-08-22;2020-11-03
2047;1674;5369;2020-08-23;2020-10-28
1438;13;4949;2020-08-24;2020-11-23
2149;197;193;2020-08-24;2020-09-05
2490;377;4518;2020-08-24;2020-08-27
2756;824;6040;2020-08-24;2020-11-08
4339;1906;4498;2020-08-24;2020-11-17
1541;403;3898;2020-08-27;2020-09-23
1604;1588;1567;2020-08-27;2020-11-17
2887;398;5784;2020-08-27;2020-09-29
4826;1539;996;2020-08-27;2020-10-01
1497;2000;3555;2020-08-29;2020-09-15
3184;470;319;2020-08-29;2020-11-07
3875;1846;4000;2020-08-29;2020-10-30
1249;1379;6442;2020-08-30;2020-10-27
4827;401;466;2020-08-30;2020-10-07
4878;967;4237;2020-08-30;2020-11-30
3462;1210;3414;2020-08-31;2020-11-08
1841;1558;4598;2020-09-01;2020-11-07
2561;149;383;2020-09-01;2020-09-06
4551;31;521;2020-09-01;2020-11-07
4857;1065;6127;2020-09-01;2020-11-14
1134;1013;590;2020-09-02;2020-09-08
1469;1531;5856;2020-09-02;2020-09-06
4792;958;5733;2020-09-02;2020-10-13
222;263;2579;2020-09-03;2020-09-14
674;672;6191;2020-09-03;2020-09-30
913;1024;6654;2020-09-03;2020-09-24
1397;1050;215;2020-09-03;2020-10-24
2107;29;2015;2020-09-03;2020-09-21
823;274;6485;2020-09-05;2020-12-03
3882;1900;5762;2020-09-05;2020-09-15
1015;646;5390;2020-09-06;2020-12-15
3210;1172;2607;2020-09-06;2020-11-08
3744;463;4947;2020-09-06;2020-09-14
460;1014;3176;2020-09-07;2020-11-22
4268;1843;3792;2020-09-07;2020-12-05
4415;292;4712;2020-09-07;2020-09-17
1055;1909;1818;2020-09-08;2020-11-20
1704;657;1758;2020-09-08;2020-10-12
2639;104;6085;2020-09-08;2020-09-16
3480;1865;3081;2020-09-08;2020-10-25
3660;612;123;2020-09-09;2020-09-15
4384;1893;651;2020-09-09;2020-09-14
445;956;2496;2020-09-10;2020-09-29
4615;1506;2661;2020-09-10;2020-11-18
785;826;3553;2020-09-11;2020-11-01
4723;1725;1230;2020-09-11;2020-09-21
2130;321;4747;2020-09-12;2020-09-13
2172;1406;3385;2020-09-12;2020-09-28
3435;1527;6799;2020-09-12;2020-09-24
4010;186;2881;2020-09-12;2020-10-22
4770;1613;2168;2020-09-12;2020-10-16
2511;211;4179;2020-09-13;2020-12-08
3541;1605;6224;2020-09-13;2020-09-19
4553;1409;6140;2020-09-13;2020-12-19
860;765;3872;2020-09-14;2020-12-08
1748;944;357;2020-09-14;2020-10-25
3368;834;491;2020-09-14;2020-10-05
770;1461;1822;2020-09-15;2020-10-25
2560;1073;2808;2020-09-15;2020-09-27
3987;1401;4469;2020-09-15;2020-10-28
706;293;4733;2020-09-17;2020-11-19
3100;1087;3512;2020-09-17;2020-12-12
3382;1125;6622;2020-09-17;2020-11-22
3399;1472;2714;2020-09-17;2020-11-27
3655;1855;4712;2020-09-17;2020-10-05
1144;570;5762;2020-09-18;2020-11-18
3843;1746;3631;2020-09-18;2020-11-09
1395;1990;5650;2020-09-19;2020-10-29
2265;689;441;2020-09-19;2020-12-28
3715;571;1525;2020-09-19;2020-10-03
4693;1803;5582;2020-09-19;2020-12-17
791;1958;5157;2020-09-20;2020-12-13
126;662;1484;2020-09-21;2020-12-26
1503;825;1921;2020-09-21;2020-12-20
2228;215;292;2020-09-21;2020-11-24
3461;1956;6483;2020-09-21;2020-12-24
4171;330;4743;2020-09-21;2020-10-31
4583;1388;5420;2020-09-21;2020-11-18
325;1337;3198;2020-09-22;2020-11-21
2253;1300;2920;2020-09-23;2020-10-11
3438;510;3132;2020-09-23;2020-12-14
3907;1181;669;2020-09-23;2020-10-06
4245;705;3518;2020-09-23;2020-12-06
4683;230;1946;2020-09-23;2020-12-02
3075;1940;5018;2020-09-24;2020-12-02
810;84;3729;2020-09-25;2020-12-19
2755;708;2135;2020-09-25;2020-12-22
3255;1701;4208;2020-09-25;2020-09-30
4561;1291;6338;2020-09-25;2020-12-28
2058;337;6588;2020-09-26;2020-11-13
4142;609;2787;2020-09-26;2020-11-23
4566;1210;3048;2020-09-26;2020-10-21
2418;1326;4802;2020-09-27;2020-10-08
2879;317;1739;2020-09-27;2020-12-03
3190;1362;3716;2020-09-27;2020-12-02
789;1899;2560;2020-09-28;2020-11-10
1297;25;3609;2020-09-28;2020-11-20
1788;1370;6315;2020-09-28;2020-12-13
2127;1010;2529;2020-09-29;2020-12-10
1744;1714;5346;2020-09-30;2020-11-11
3528;230;2676;2020-09-30;2020-11-13
1649;1919;5347;2020-10-01;2020-11-25
2083;1640;5148;2020-10-01;2020-12-22
458;1156;6557;2020-10-02;2020-10-24
3136;284;5768;2020-10-02;2020-11-24
4585;1348;6305;2020-10-03;2020-11-27
497;1845;479;2020-10-04;2020-10-05
320;458;1229;2020-10-05;2021-01-11
2425;967;359;2020-10-05;2020-11-04
