review_id;user_id;book_id;stars;review
4806;565;5536;1;entertaining 
3988;776;4192;5;unoriginal
1866;236;5767;3;strange
3096;1458;4292;4;unoriginal
944;1033;3164;3;fascinating 
1125;1575;4182;4;funny 
4004;1599;4571;5;brilliant
1391;761;6000;4;funny 
971;965;495;1;entertaining 
2644;1056;2263;3;fascinating 
2992;851;2539;4;strange
4667;888;3555;1;shocking
3987;589;4318;2;brilliant
4066;1848;5322;2;rubbish
3920;640;405;2;unoriginal
2508;756;2604;4;poor
3565;1105;5217;5;fascinating 
1090;700;6205;5;rubbish
4508;416;527;5;brilliant
4538;1257;3123;4;unoriginal
3610;1742;4067;1;unoriginal
1987;479;5392;5;rubbish
516;96;399;4;rubbish
2968;539;1153;1;strange
4638;208;4705;4;amazing
329;89;636;3;strange
2770;246;742;2;fascinating 
1025;808;3899;3;horrible
408;1006;5156;2;touching
131;315;3312;1;horrible
4268;1669;5572;4;shocking
4031;1785;6013;3;touching
3982;299;6748;3;unoriginal
1053;1290;2712;4;violent
4274;148;2803;2;violent
880;313;5386;2;original
4392;1407;6144;5;rubbish
2361;133;4446;4;horrible
4089;1299;4533;1;original
617;298;945;4;horrible
256;100;2285;5;fascinating 
2090;1486;2963;4;amazing
3313;1746;3770;2;poor
3542;788;5201;5;horrible
3404;1333;2138;2;entertaining 
264;223;2553;1;amazing
868;1897;5134;1;funny 
1445;812;5491;2;touching
1777;261;6006;4;boring 
4479;590;4383;3;poor
1784;1340;325;5;strange
2165;708;711;1;entertaining 
4304;972;1807;4;disgusting 
2548;1843;2964;3;boring 
4461;484;5299;3;shocking
998;1922;2243;3;shocking
685;431;2947;5;rubbish
4957;900;3870;2;touching
2109;1968;4132;5;poor
4076;898;4698;5;touching
196;620;604;2;strange
1402;998;881;2;violent
2772;304;3562;1;brilliant
3501;1466;5565;2;brilliant
4590;145;1018;1;rubbish
1926;934;2613;4;original
2712;356;2633;1;fascinating 
3630;1164;21;2;funny 
1953;1038;708;2;brilliant
2054;1453;3237;3;boring 
736;887;3735;4;strange
3373;1672;5229;1;entertaining 
3324;1605;2024;3;entertaining 
3419;732;4320;1;rubbish
153;1737;5336;3;original
2406;1577;6186;3;fascinating 
1380;938;6307;1;fascinating 
2074;262;319;1;funny 
2317;280;5912;3;rubbish
1827;612;597;3;horrible
4803;488;2409;2;poor
4261;624;2848;1;entertaining 
583;672;5512;1;touching
1289;848;2058;4;boring 
1299;400;3130;4;unoriginal
3605;1196;6228;2;violent
3435;1176;1018;4;original
3963;411;1285;5;poor
713;1470;2064;3;original
2302;965;1644;4;violent
3834;1408;4600;3;fascinating 
4543;1775;6591;1;touching
522;43;2078;2;original
1893;199;2392;2;disgusting 
4182;276;4693;5;shocking
2714;843;5679;1;horrible
2758;933;6547;4;boring 
4664;685;6183;4;violent
3205;1659;620;3;unoriginal
1151;462;3839;1;violent
1503;1594;336;1;fascinating 
3836;1417;840;3;horrible
901;736;5975;3;brilliant
712;1081;6618;5;rubbish
4937;1119;561;1;fascinating 
3079;1065;1969;3;brilliant
1695;297;5096;5;disgusting 
4662;105;5172;5;shocking
4701;857;237;3;rubbish
1911;1088;3124;2;original
2072;1800;3734;2;fascinating 
528;1208;230;5;poor
2191;834;3119;1;fascinating 
932;1500;3889;4;shocking
1220;400;6283;1;disgusting 
2331;1243;2837;5;violent
2001;1751;6150;4;unoriginal
213;1075;880;1;original
708;1998;3654;4;brilliant
3053;342;4446;4;strange
625;468;1995;3;horrible
2399;1326;2638;1;fascinating 
513;1974;3724;1;violent
2647;122;6781;3;entertaining 
4697;1204;468;4;original
3130;1613;881;3;touching
4180;1399;6314;2;poor
4911;94;3910;4;entertaining 
4819;782;5496;5;original
4680;294;3570;5;funny 
3024;391;5493;1;fascinating 
233;1597;6778;1;amazing
1233;29;957;2;original
1793;1394;1761;1;original
4704;996;2338;4;entertaining 
815;32;2477;3;boring 
4555;297;2815;4;original
2903;1475;2609;3;rubbish
3684;1872;793;1;brilliant
1867;465;4013;2;original
2591;276;6710;5;shocking
1490;651;2092;2;poor
3776;1154;4407;1;poor
681;1796;6496;2;brilliant
3690;1300;2079;1;amazing
467;1422;2837;2;boring 
2775;359;923;5;shocking
3300;1240;1803;1;poor
3585;843;3606;5;brilliant
2639;1622;423;5;brilliant
4251;939;4293;4;violent
4135;1827;940;2;boring 
83;994;5149;4;touching
1767;1429;5550;3;touching
1389;247;77;4;fascinating 
3692;110;4834;3;strange
519;1379;312;2;funny 
591;762;2950;1;boring 
722;560;2217;5;touching
2859;802;3040;5;horrible
2213;329;3513;5;boring 
2145;156;5074;4;unoriginal
1934;1951;5093;3;horrible
4583;436;5805;2;entertaining 
1278;835;5401;4;poor
1605;927;6731;4;fascinating 
1029;1574;1485;3;shocking
4611;787;2249;1;touching
2086;1633;2419;3;amazing
1518;1868;4489;3;violent
2516;261;3103;5;shocking
4643;1485;3424;3;fascinating 
4438;1217;4002;5;unoriginal
3938;469;4028;4;touching
745;122;3069;2;unoriginal
4747;1396;6101;1;unoriginal
3106;1389;2105;1;amazing
38;1761;5683;4;entertaining 
4791;1639;5941;1;rubbish
2829;700;6084;2;original
2130;1673;6499;1;fascinating 
4712;276;6590;3;unoriginal
3576;1806;1435;2;fascinating 
377;1798;4825;1;horrible
3694;356;5200;4;entertaining 
1211;1946;5547;5;violent
647;1986;3444;5;original
718;1633;4044;2;disgusting 
3132;1486;82;3;horrible
2702;1886;1968;3;poor
1309;1759;2156;1;boring 
4074;342;2965;4;entertaining 
535;412;3736;2;violent
1721;1712;4409;4;shocking
1491;199;6567;5;original
797;190;1983;4;brilliant
1337;1163;2646;5;original
3918;101;4776;5;shocking
2811;83;5382;3;original
4529;1911;2000;5;entertaining 
3431;274;840;2;unoriginal
4596;829;957;2;strange
3761;257;1513;4;original
4975;474;2095;4;shocking
1169;1354;2223;5;disgusting 
4267;945;2694;4;touching
2079;1102;4904;4;original
1423;548;2706;5;funny 
4582;1314;6770;4;rubbish
4491;1238;552;4;boring 
411;1024;5009;2;boring 
2174;1467;2143;2;rubbish
3133;649;2244;1;touching
2070;1311;3464;1;boring 
1326;576;4077;3;brilliant
469;1323;4276;1;rubbish
1545;1146;4460;5;amazing
2564;564;454;4;entertaining 
4541;1956;2864;3;shocking
3183;1697;6284;1;fascinating 
854;1523;6621;4;boring 
4539;1564;1580;4;fascinating 
4928;425;2327;4;touching
2417;1100;5121;3;violent
2749;1854;6371;2;rubbish
4660;1278;712;2;entertaining 
1570;763;781;4;fascinating 
2471;484;1956;5;violent
4881;202;3287;1;rubbish
4420;1591;1445;5;violent
1872;830;2988;4;rubbish
3487;936;257;4;entertaining 
1308;82;6072;5;poor
3073;464;6086;4;touching
4570;1849;132;2;funny 
4253;128;813;5;touching
4014;1592;4885;2;touching
1040;987;5299;2;entertaining 
4394;987;6520;1;funny 
1357;161;6647;2;violent
3665;1582;1382;2;entertaining 
4470;614;2533;4;strange
4350;1793;3101;1;entertaining 
1112;218;4527;4;violent
1178;1878;1392;4;rubbish
4569;738;1581;3;poor
3393;1299;1895;3;violent
4797;907;201;2;horrible
3746;1054;1097;3;violent
4656;1022;2128;1;shocking
231;1538;3881;1;touching
2817;1984;4877;2;strange
3085;1946;96;3;unoriginal
3805;536;1511;2;disgusting 
373;38;4437;1;disgusting 
4888;1698;4782;1;amazing
4620;892;1546;3;strange
2978;1506;1237;3;fascinating 
1580;126;1398;5;poor
101;381;2064;5;boring 
4273;173;2443;5;unoriginal
4821;561;5109;5;rubbish
2918;1793;5735;5;unoriginal
820;1472;3540;1;amazing
2535;789;4314;3;original
478;1116;3645;5;funny 
1268;1287;3870;4;fascinating 
771;337;6369;5;strange
862;73;1550;2;poor
3238;566;2809;5;fascinating 
84;1393;5837;1;poor
2785;274;90;2;shocking
2631;785;334;3;violent
620;628;2673;2;disgusting 
883;1183;609;1;strange
1242;1306;1850;3;brilliant
574;761;3355;3;funny 
4831;1536;5818;3;poor
1117;1523;6354;4;boring 
123;1934;1922;1;entertaining 
4532;334;3363;4;touching
1094;1473;6193;3;original
266;962;4307;4;unoriginal
2269;894;5616;2;violent
525;1259;6681;3;funny 
2607;869;900;1;unoriginal
2258;404;5387;2;touching
3004;423;6542;5;poor
4228;1514;3047;3;entertaining 
3084;230;3286;4;amazing
1375;587;5615;2;touching
1933;1649;6781;2;horrible
1293;1060;5334;5;funny 
3455;1901;6624;3;horrible
2272;1322;6363;1;touching
4939;1670;612;4;amazing
4319;1019;5951;1;touching
1345;12;6282;2;boring 
412;1872;6439;1;funny 
4929;804;1664;4;rubbish
1547;569;1823;3;rubbish
2824;1533;1924;2;amazing
992;1194;2156;3;disgusting 
1466;741;5245;5;shocking
1628;170;723;5;amazing
3111;1073;1554;1;horrible
1624;1308;6093;2;horrible
4565;1221;1487;1;violent
4457;1376;1496;2;original
1766;111;6653;1;original
703;1155;704;1;boring 
1685;1243;724;4;violent
1684;1254;2614;1;shocking
4843;1610;3613;4;horrible
4437;1786;4883;3;rubbish
1187;523;1500;5;funny 
3503;1307;5057;2;unoriginal
2123;145;5519;1;poor
1381;963;6738;1;original
4290;401;236;5;entertaining 
659;96;250;2;rubbish
286;579;1015;2;boring 
4845;647;4019;2;rubbish
4884;1225;679;1;unoriginal
3362;1201;4873;2;original
3965;1732;5611;5;original
558;1825;4419;5;entertaining 
413;1849;5379;3;amazing
4125;1516;1528;2;brilliant
3416;1229;1637;4;fascinating 
3516;903;3601;1;poor
3433;1609;6786;1;rubbish
2482;972;2123;3;horrible
4326;1434;387;4;original
3352;1123;509;2;strange
825;99;1748;3;poor
2449;141;2646;3;entertaining 
3618;45;4122;4;touching
3752;111;5082;2;strange
1690;457;5978;2;rubbish
4446;1072;3574;1;violent
4477;1024;4290;2;boring 
3020;1658;5016;4;fascinating 
4626;727;6078;2;fascinating 
2221;331;382;5;boring 
1790;146;1538;1;poor
4012;980;3512;2;disgusting 
257;1298;3527;2;disgusting 
1974;1112;1233;2;touching
2456;1011;1555;3;poor
2192;1144;2036;5;unoriginal
2163;514;5477;2;funny 
312;213;6777;1;shocking
422;879;1311;2;horrible
2623;383;5487;2;touching
2594;986;93;2;violent
2315;1794;3939;3;unoriginal
3048;1303;4804;1;brilliant
1241;1558;1268;3;poor
2615;1133;1742;4;shocking
1250;19;3313;2;funny 
149;1668;1990;4;shocking
2593;1190;6135;3;fascinating 
3117;725;1076;3;strange
485;1257;2442;5;violent
3969;1360;3128;2;strange
2106;1542;4805;3;strange
785;1480;2144;5;boring 
2953;1191;2239;4;fascinating 
1061;1653;858;2;funny 
4999;1588;1990;3;fascinating 
1189;1301;3677;1;strange
1824;1870;4144;4;original
808;1300;4816;5;poor
3006;76;2622;5;touching
1206;361;4663;1;disgusting 
3203;1233;1050;4;boring 
1595;1665;4237;4;poor
1472;389;5844;4;strange
1427;217;407;4;horrible
167;661;638;2;touching
2297;1599;699;5;unoriginal
1544;1764;5915;5;entertaining 
3582;333;2119;4;strange
295;66;2418;5;touching
2845;444;3308;2;shocking
2622;1889;6633;3;disgusting 
4419;831;6636;1;boring 
3844;1989;3377;2;unoriginal
1705;573;3742;1;shocking
546;1087;6582;2;touching
4183;1389;1769;3;poor
1894;798;4977;5;original
1114;1884;2642;5;rubbish
4127;1388;3577;2;original
3778;1997;3711;3;disgusting 
1559;1907;5852;1;disgusting 
3355;1905;3689;4;poor
599;1532;4993;1;original
592;743;5000;1;funny 
1529;741;1816;5;fascinating 
4155;591;4101;4;boring 
4916;1323;4606;3;violent
3888;1675;4231;3;horrible
1258;614;6800;4;horrible
973;260;2759;5;unoriginal
1351;1357;4863;1;entertaining 
838;1903;2060;5;poor
2415;871;2822;5;original
1366;497;3021;4;strange
4876;1905;5799;3;boring 
1852;402;194;1;strange
4249;662;369;1;fascinating 
4018;46;4134;4;touching
4927;1067;394;3;unoriginal
2026;1590;1415;1;shocking
3312;331;3223;3;violent
2179;1234;4427;1;brilliant
147;982;256;3;unoriginal
1990;575;2876;5;disgusting 
1555;1955;5636;3;brilliant
195;1928;3932;2;horrible
2955;1066;2176;4;fascinating 
142;622;3512;2;touching
3843;1168;4236;3;strange
1111;153;534;1;touching
3349;566;2198;2;unoriginal
3537;570;4981;2;horrible
698;854;6143;2;unoriginal
3972;1886;2366;2;original
4129;1448;6305;3;brilliant
3430;287;6449;4;unoriginal
3909;181;3410;3;horrible
4512;436;3486;1;shocking
3293;994;975;1;violent
27;1003;4393;1;unoriginal
4940;1075;2300;1;touching
4966;443;2351;4;amazing
2332;1746;3860;4;funny 
2153;1846;6083;3;shocking
859;485;1286;4;disgusting 
2609;427;4416;1;amazing
4441;568;4686;4;entertaining 
1697;1881;5262;4;shocking
4330;1744;5383;5;touching
325;1591;5959;4;boring 
2935;1338;100;5;unoriginal
1319;1978;380;5;poor
1269;451;2584;5;violent
151;1151;6007;5;strange
4683;1320;3025;3;poor
1091;1514;2573;2;unoriginal
3653;110;2718;4;entertaining 
4624;1032;2990;3;boring 
4931;1624;4446;2;funny 
2540;704;150;2;unoriginal
44;1946;2612;3;boring 
4464;592;3106;4;fascinating 
3674;1502;3725;3;violent
1379;1871;4173;5;fascinating 
4689;105;1323;3;poor
664;20;2079;4;rubbish
2915;1760;4471;3;touching
2561;1062;5494;5;funny 
405;1900;5989;1;amazing
1726;981;5390;3;strange
3227;927;6658;1;shocking
1052;1432;4691;1;original
4008;1966;5194;2;entertaining 
3772;1647;5325;2;fascinating 
4622;651;1086;4;fascinating 
394;1608;1203;5;disgusting 
3276;1308;1304;1;strange
2982;585;6041;5;touching
1798;780;3249;1;brilliant
1429;969;5111;3;touching
587;1124;1329;1;amazing
1004;428;3411;2;funny 
1413;802;3909;2;funny 
4311;1817;2166;4;unoriginal
4649;137;4174;4;funny 
3150;833;2219;4;poor
1596;1976;2593;2;funny 
2407;31;3589;1;brilliant
4106;816;4010;5;horrible
552;1442;4895;3;boring 
1586;1433;5560;2;rubbish
4832;727;6013;5;rubbish
4501;645;2336;4;brilliant
2171;546;3291;5;poor
1660;343;3686;2;fascinating 
107;1950;4368;4;strange
1910;195;1036;5;entertaining 
1139;384;2177;5;entertaining 
3103;330;506;3;unoriginal
1464;495;2568;5;entertaining 
2061;729;3559;2;funny 
949;978;4844;2;shocking
4755;1932;6383;1;strange
4779;1704;0;1;disgusting 
970;1685;69;1;rubbish
3500;346;1210;4;funny 
3506;804;3145;2;fascinating 
4580;956;400;1;original
2618;1116;1823;4;poor
1502;812;2524;2;boring 
4132;281;2945;1;strange
395;695;652;5;funny 
3816;1374;2931;2;strange
1109;335;2236;1;unoriginal
773;1877;5947;2;fascinating 
1450;1890;3483;2;strange
4312;1605;3893;3;amazing
3547;408;4401;3;amazing
4987;639;226;4;poor
2411;161;1461;3;shocking
2096;1947;6165;5;fascinating 
4405;1919;3670;2;violent
1523;1812;3492;5;disgusting 
4718;1912;3944;5;brilliant
4853;1135;4899;3;fascinating 
2854;318;5853;4;rubbish
340;65;346;5;funny 
4990;524;4050;3;boring 
4633;649;377;3;original
4171;1870;645;4;fascinating 
2937;450;2454;3;unoriginal
4778;407;2811;5;brilliant
4151;1037;3716;3;touching
3907;377;4441;1;unoriginal
934;382;1008;5;disgusting 
1876;527;4369;1;unoriginal
2383;930;2574;2;original
3000;938;4124;3;unoriginal
2182;868;5696;5;violent
1578;728;1694;5;entertaining 
3826;1826;2246;3;horrible
2060;1486;4418;2;shocking
946;1340;5115;2;shocking
476;1836;7;3;poor
612;298;521;2;rubbish
4095;1422;2671;4;violent
680;1267;863;4;touching
4241;223;1969;2;funny 
1414;308;2237;3;unoriginal
2780;129;3758;5;shocking
1408;1130;3926;2;funny 
3873;1475;4338;5;shocking
1817;1196;4851;2;funny 
4053;1447;5893;1;funny 
53;594;6540;2;strange
4545;27;6577;4;disgusting 
4271;1219;52;4;boring 
3821;1463;4387;2;rubbish
4733;1074;2904;2;horrible
274;1577;6327;4;entertaining 
4739;1314;379;3;disgusting 
3356;1456;384;3;disgusting 
4396;253;1614;4;funny 
4083;485;2495;4;entertaining 
830;1769;3785;2;boring 
1843;1666;4468;1;original
4354;1198;2168;5;rubbish
4280;371;3621;2;unoriginal
423;247;5825;1;amazing
1465;666;6531;1;funny 
3357;455;1120;5;entertaining 
3207;986;2852;3;brilliant
2242;927;1008;1;rubbish
3642;997;2474;4;original
4788;348;4717;5;unoriginal
3142;1324;6786;2;rubbish
4717;875;991;4;rubbish
3838;1416;1448;4;funny 
2538;572;1990;4;poor
1759;1322;4159;2;rubbish
3869;48;5608;1;poor
2559;820;956;1;horrible
2757;964;2138;4;amazing
4979;993;2392;1;original
4599;983;4440;4;unoriginal
3157;550;1104;4;funny 
3643;690;2782;3;touching
666;792;1689;1;strange
3241;623;2096;5;poor
2752;1114;2920;5;horrible
1563;1187;5609;2;violent
2610;243;6787;1;touching
1045;186;225;1;touching
2679;1271;437;3;unoriginal
3621;1364;3608;4;shocking
1533;796;1250;4;original
2653;1856;2339;3;brilliant
3447;641;6665;2;unoriginal
2790;41;2465;4;fascinating 
2270;172;5490;3;entertaining 
4837;915;771;1;boring 
2706;1851;4373;3;disgusting 
4889;226;6047;2;unoriginal
3716;1197;6746;5;rubbish
3715;341;863;5;shocking
4714;587;869;4;original
3414;1428;2901;2;brilliant
201;1076;2994;2;entertaining 
4188;843;3735;4;brilliant
1644;191;6473;3;poor
827;596;2533;4;boring 
2831;593;2786;4;shocking
3418;998;4481;2;horrible
1105;1735;6294;1;horrible
735;1829;6689;4;brilliant
3258;542;877;5;amazing
2142;1424;6181;2;horrible
3898;353;1853;4;shocking
40;1563;2082;1;fascinating 
3983;1002;3141;4;brilliant
4381;1778;3646;1;poor
1254;399;6330;3;fascinating 
536;1012;4687;3;funny 
403;1529;1488;3;boring 
1492;366;3006;3;boring 
2597;710;1106;4;fascinating 
4363;226;1519;3;shocking
4618;1442;3207;5;poor
3993;1291;4629;1;horrible
1035;848;2427;3;brilliant
1276;1496;759;4;entertaining 
3571;411;2964;2;boring 
3384;1038;542;1;amazing
1411;1569;1200;2;horrible
3961;1710;2316;5;unoriginal
1202;1224;2992;5;poor
3038;445;3225;1;horrible
303;1726;3246;5;original
181;732;553;5;disgusting 
4898;1038;1705;4;poor
3003;1521;3071;1;amazing
1960;701;3653;1;amazing
1014;940;1463;2;boring 
3382;1156;4269;3;strange
1554;938;4491;1;brilliant
4163;1669;171;1;unoriginal
2322;324;3003;3;original
1736;1328;5497;2;rubbish
1127;813;3001;1;brilliant
3005;1295;3306;1;entertaining 
3087;850;5099;3;touching
2468;1998;3325;2;unoriginal
4588;1205;3591;4;fascinating 
2965;79;3941;5;violent
853;955;6398;3;disgusting 
2803;409;2325;2;original
2343;1574;3461;3;entertaining 
4207;873;3051;1;unoriginal
1318;1021;3363;2;shocking
3933;1687;2665;4;amazing
4736;1350;3622;2;shocking
898;1304;4185;5;fascinating 
1482;1609;3005;1;original
1859;828;3897;1;amazing
2715;856;4778;4;funny 
4111;1627;2268;5;brilliant
1420;459;3840;2;disgusting 
466;1955;5322;4;entertaining 
2424;1075;3131;4;violent
232;1827;5078;1;shocking
154;1833;6162;3;unoriginal
526;96;6746;2;original
2437;1490;201;3;violent
1525;679;986;1;unoriginal
323;703;2238;3;funny 
4245;1359;6038;3;touching
4257;705;6160;2;fascinating 
1306;1167;6480;3;rubbish
3583;988;4063;1;unoriginal
4101;1816;5291;2;horrible
2794;517;765;3;original
73;1294;4619;1;shocking
1020;1864;5702;3;disgusting 
4503;1467;341;3;entertaining 
2243;1517;1472;5;shocking
407;1649;2007;1;amazing
109;1611;6139;4;poor
4835;651;6303;5;disgusting 
4380;316;107;2;touching
4328;1610;1363;1;amazing
1609;1510;3032;3;original
148;1853;3214;2;unoriginal
879;634;4212;4;fascinating 
2031;187;6704;4;entertaining 
669;1042;3295;2;strange
3825;508;4428;3;disgusting 
3763;1800;5417;2;brilliant
1201;961;5590;3;poor
3788;1684;5994;5;disgusting 
3789;1344;385;4;rubbish
4828;1787;6250;5;funny 
3037;1182;6314;1;strange
559;150;3487;2;boring 
4562;1067;4244;3;fascinating 
1701;1574;4551;5;original
2784;1954;3690;4;strange
4769;1501;5008;1;violent
3122;361;5523;3;fascinating 
4436;1394;1625;4;boring 
2494;1620;3514;4;disgusting 
2708;987;1382;4;entertaining 
1662;805;2103;3;horrible
803;1797;4357;4;amazing
2405;601;243;2;boring 
2709;1530;6217;2;fascinating 
1997;1886;641;1;strange
4190;211;2038;3;touching
2930;263;4972;2;strange
1696;1164;5586;1;fascinating 
2156;1972;855;2;unoriginal
23;1905;4506;4;violent
2605;670;1648;5;funny 
4373;1825;2507;2;amazing
3626;1360;2579;1;disgusting 
3803;628;1005;1;funny 
3820;1093;90;4;horrible
1108;1306;328;5;rubbish
748;1082;2505;1;strange
315;1404;5483;2;original
4096;496;5994;3;funny 
4860;632;1855;5;disgusting 
364;636;4638;4;brilliant
2950;1448;6457;3;rubbish
1846;679;532;4;boring 
2420;70;4705;2;original
4535;990;4739;4;fascinating 
4260;1195;1002;5;touching
940;1438;3350;5;rubbish
832;179;4059;3;shocking
4629;873;3549;3;touching
1710;497;1396;5;original
3496;1850;4123;5;funny 
956;9;5801;3;strange
1270;193;426;1;unoriginal
2620;1506;4626;5;unoriginal
3168;954;4873;2;disgusting 
12;173;394;2;brilliant
2227;1354;1169;3;violent
4137;1081;4399;3;violent
335;1044;5304;3;shocking
616;781;5781;3;rubbish
2233;186;5835;1;brilliant
4637;1171;6276;2;original
4827;1005;6586;1;horrible
757;58;696;3;horrible
3641;1482;2027;3;funny 
157;1206;2652;3;boring 
3266;600;6204;1;funny 
1485;484;6593;2;fascinating 
589;245;959;4;amazing
1955;817;4421;4;violent
80;527;5628;3;brilliant
2078;1534;5763;3;brilliant
2547;1036;1104;4;brilliant
987;1129;4763;1;touching
3169;1524;331;5;rubbish
1469;601;4393;5;unoriginal
105;836;5410;4;rubbish
733;411;6053;2;rubbish
3890;1539;6613;2;amazing
867;1843;112;5;horrible
1848;1919;1517;5;touching
3065;1862;2904;2;unoriginal
2115;1810;2996;2;rubbish
846;369;4112;1;poor
4082;1063;108;3;violent
3306;216;1216;3;fascinating 
4032;687;5771;5;unoriginal
1861;407;144;3;funny 
4873;32;1849;2;touching
3782;1858;5340;4;shocking
994;1951;6638;5;rubbish
872;1517;6701;2;rubbish
3522;1606;836;5;original
2299;403;946;2;poor
4991;668;1953;2;unoriginal
139;1617;3609;1;strange
1506;634;16;1;disgusting 
1376;1693;3054;2;fascinating 
1443;1044;3264;3;amazing
935;745;5971;3;unoriginal
4713;1945;1415;2;horrible
3622;331;5026;3;strange
1851;1057;6717;1;fascinating 
4935;136;5060;4;disgusting 
4482;1601;5396;4;disgusting 
3468;12;5655;1;rubbish
4972;1901;5827;1;disgusting 
402;1731;2151;1;poor
624;995;5414;1;horrible
330;1792;968;5;unoriginal
2902;1036;2281;1;original
782;1752;3804;3;violent
3030;1676;5465;4;poor
1468;492;6123;5;boring 
646;100;115;3;poor
2335;234;2748;4;poor
4092;231;3186;2;strange
111;83;6588;4;funny 
4462;885;1833;1;amazing
2626;1630;2771;3;shocking
3184;863;4833;1;violent
2611;1628;5648;4;brilliant
3980;1279;6052;4;strange
1463;1542;1895;3;rubbish
2019;594;5860;4;amazing
1217;294;4663;5;boring 
2671;824;698;1;amazing
3984;103;1226;3;funny 
2553;883;1831;5;fascinating 
1188;316;1846;1;disgusting 
2947;1426;4037;4;touching
3107;1757;3367;2;fascinating 
3472;173;4429;4;original
2546;10;2494;4;disgusting 
3740;1368;5209;2;disgusting 
4061;1588;5816;4;entertaining 
3845;1448;845;3;strange
3412;558;2386;3;shocking
1978;783;3908;4;disgusting 
4055;1276;858;1;fascinating 
3875;1484;3168;2;brilliant
677;287;1213;3;amazing
3815;675;2670;2;rubbish
3544;902;6376;1;boring 
3392;1265;202;4;touching
4913;1917;3540;3;brilliant
3955;1080;574;2;touching
1197;1480;1823;4;funny 
1219;1849;3473;5;shocking
479;1956;6637;4;fascinating 
1865;913;41;4;brilliant
4124;1758;6680;2;funny 
3486;1062;1729;5;horrible
3102;1632;5573;1;violent
427;815;5641;5;disgusting 
2877;1986;1391;2;amazing
3437;869;3028;1;funny 
1952;509;5743;3;entertaining 
1994;870;6164;2;rubbish
2112;230;6185;2;shocking
4953;1546;2709;3;fascinating 
1486;1711;3140;5;poor
4426;417;4952;4;unoriginal
2943;1995;3450;2;fascinating 
644;738;4828;4;rubbish
2630;686;1574;5;funny 
3756;1752;6544;1;entertaining 
4631;1928;522;1;touching
1979;1239;1037;3;touching
3354;1891;1570;3;strange
4356;740;4168;2;funny 
4087;1773;1488;3;violent
995;204;1610;4;shocking
4234;967;5826;1;brilliant
3245;377;2524;5;unoriginal
3652;1241;4132;2;boring 
2843;794;5181;5;funny 
4509;412;6199;5;boring 
121;802;566;3;shocking
3144;1263;1634;2;boring 
3624;1809;3249;4;original
905;1742;1478;4;original
1541;1123;2318;3;fascinating 
3599;965;2582;5;amazing
3036;1693;4107;3;funny 
3801;1969;5792;1;unoriginal
1131;1205;3030;3;strange
4899;1396;6521;3;horrible
3001;251;1890;3;brilliant
2244;546;3205;3;rubbish
1102;976;6075;4;unoriginal
1929;450;2104;2;horrible
767;277;4023;3;original
3232;481;158;4;violent
2724;1343;3254;1;violent
56;1406;4173;3;rubbish
3681;1008;5854;1;horrible
2166;821;268;3;horrible
3953;1579;2148;1;rubbish
2392;472;2973;5;poor
2826;491;4177;2;strange
1902;1172;5028;5;entertaining 
3507;1972;5780;4;horrible
2581;1374;4144;3;fascinating 
254;290;5198;2;disgusting 
6;24;5986;1;boring 
4421;1382;618;3;entertaining 
202;1402;4564;5;shocking
2438;887;4874;3;unoriginal
3661;1312;668;2;horrible
2325;298;725;3;amazing
1;1376;1208;3;strange
4186;819;4030;4;violent
136;362;4766;1;brilliant
3934;1531;4929;3;rubbish
2214;92;6570;4;violent
182;144;5212;4;original
1724;845;6768;2;violent
4252;1132;4071;5;original
4799;1513;6716;5;original
1453;1531;750;4;horrible
2199;328;1019;4;rubbish
3693;1844;4279;3;amazing
3343;550;6289;4;brilliant
77;193;1556;3;funny 
2717;1101;4548;4;brilliant
1295;736;3106;4;horrible
4442;929;4720;3;entertaining 
1146;1436;5621;1;touching
63;1761;4724;3;boring 
560;1361;5056;4;rubbish
4686;1593;5276;2;poor
94;722;5759;5;poor
2382;1691;2616;2;strange
2048;305;3899;4;horrible
4838;1220;397;2;horrible
145;1326;2385;4;poor
3325;1286;3502;5;horrible
19;1410;503;1;violent
3018;1730;4965;1;rubbish
2390;1032;5911;3;brilliant
2193;643;2723;2;boring 
2431;1311;1353;5;boring 
1093;370;3531;2;touching
3718;1421;6758;5;entertaining 
380;1182;3627;5;unoriginal
2823;1440;6191;4;horrible
3011;459;867;3;boring 
2488;707;3290;5;violent
1668;353;4193;2;unoriginal
4179;1209;3242;5;shocking
2002;1739;5364;4;fascinating 
3317;898;5623;4;original
1323;923;720;2;entertaining 
3818;524;1861;3;horrible
4240;624;4380;2;fascinating 
600;1570;4409;2;rubbish
4490;1364;6011;3;boring 
3243;672;6621;4;original
1945;990;2235;4;unoriginal
2984;539;1804;2;entertaining 
4465;890;4464;4;horrible
371;74;5637;2;poor
220;1047;6090;2;original
1575;464;1916;5;entertaining 
1399;1142;5864;1;amazing
2838;1161;6048;4;unoriginal
631;257;6379;5;rubbish
1343;583;2746;2;boring 
3495;285;3106;4;horrible
3687;880;3110;2;fascinating 
3049;480;4684;3;disgusting 
2059;781;4996;1;poor
4734;1216;5633;1;rubbish
2326;1544;1566;4;rubbish
1140;293;4887;5;shocking
2741;807;811;4;horrible
3915;1876;2521;1;funny 
3425;130;4447;1;rubbish
4030;1894;4455;5;original
2470;1872;5851;2;rubbish
2458;1332;6772;4;shocking
